;NAME;EXECUTION_CPU_1;EXECUTION_DRAM_1;implementation;number;EXECUTION_DURATION
392;pypy2_binarytrees_21;467.9776611328125;55.840415954589844;pypy2;21;4.9147961139678955
393;pypy3_binarytrees_21;452.8421936035156;50.7890625;pypy3;21;4.177344083786011
394;cpython2_binarytrees_21;460.1998291015625;50.13353729248047;cpython2;21;4.318703889846802
395;cpython3_binarytrees_21;476.607666015625;51.621910095214844;cpython3;21;4.409317970275879
396;stacklesspython2_binarytrees_22;455.3396911621094;49.09552001953125;stacklesspython2;22;4.133993864059448
397;stacklesspython3_binarytrees_22;488.9969482421875;53.962257385253906;stacklesspython3;22;4.64176082611084
398;intelpython2_binarytrees_22;472.0346984863281;52.74687194824219;intelpython2;22;4.4605629444122314
399;intelpython3_binarytrees_22;476.4862060546875;51.941429138183594;intelpython3;22;4.552615165710449
400;activepython_binarytrees_22;518.1086120605469;57.823455810546875;activepython;22;4.919481039047241
401;cython2_binarytrees_22;399.87078857421875;43.623687744140625;cython2;22;3.684032917022705
402;cython_binarytrees_22;537.7631225585938;59.75988006591797;cython;22;4.970318078994751
403;graalpython_binarytrees_22;68.78948974609375;8.25140380859375;graalpython;22;0.7119998931884766
404;ipy_binarytrees_22;21.700103759765625;2.3483734130859375;ipy;22;0.22767019271850586
405;jython_binarytrees_22;25.37017822265625;2.8283843994140625;jython;22;0.21000003814697266
406;micropython_binarytrees_22;31.903228759765625;3.48626708984375;micropython;22;0.39611101150512695
407;nuitka_binarytrees_22;516.4869384765625;56.4822998046875;nuitka;22;4.8394529819488525
408;numba2_binarytrees_22;815.3265991210938;88.32284545898438;numba2;22;7.270349025726318
409;numba3_binarytrees_22;548.8505859375;60.07176971435547;numba3;22;5.1276490688323975
410;pypy2_binarytrees_22;475.7566833496094;57.857383728027344;pypy2;22;5.180987119674683
411;pypy3_binarytrees_22;448.2084655761719;50.790496826171875;pypy3;22;4.210283041000366
412;cpython2_binarytrees_22;409.5666198730469;44.73485565185547;cpython2;22;3.8402950763702393
413;cpython3_binarytrees_22;491.1845397949219;54.201332092285156;cpython3;22;4.585616111755371
414;stacklesspython2_binarytrees_23;406.8861389160156;44.57958221435547;stacklesspython2;23;3.8133769035339355
415;stacklesspython3_binarytrees_23;522.6129455566406;57.61573028564453;stacklesspython3;23;4.950754165649414
416;intelpython2_binarytrees_23;448.1261291503906;49.840065002441406;intelpython2;23;4.198111057281494
417;intelpython3_binarytrees_23;530.44482421875;58.839576721191406;intelpython3;23;4.951805114746094
418;activepython_binarytrees_23;529.8067932128906;58.287010192871094;activepython;23;4.929595947265625
419;cython2_binarytrees_23;395.9804992675781;43.631263732910156;cython2;23;3.6794779300689697
420;cython_binarytrees_23;536.0521850585938;58.258155822753906;cython;23;4.990426063537598
421;graalpython_binarytrees_23;69.1214599609375;8.506866455078125;graalpython;23;0.7239999771118164
422;ipy_binarytrees_23;22.773193359375;2.3410263061523438;ipy;23;0.24188995361328125
423;jython_binarytrees_23;13.23382568359375;1.4707717895507812;jython;23;0.2330000400543213
424;micropython_binarytrees_23;33.807373046875;3.489288330078125;micropython;23;0.4153590202331543
425;nuitka_binarytrees_23;476.0936279296875;52.586524963378906;nuitka;23;4.476475954055786
426;numba2_binarytrees_23;685.2642822265625;73.0252914428711;numba2;23;6.127597093582153
427;numba3_binarytrees_23;531.0081176757812;58.410682678222656;numba3;23;5.058545112609863
428;pypy2_binarytrees_23;519.8524780273438;60.808837890625;pypy2;23;5.3963799476623535
429;pypy3_binarytrees_23;460.817138671875;51.75172424316406;pypy3;23;4.308019161224365
430;cpython2_binarytrees_23;501.2796936035156;55.08061981201172;cpython2;23;4.654829025268555
431;cpython3_binarytrees_23;532.4662780761719;59.0965576171875;cpython3;23;5.045670032501221
432;stacklesspython2_binarytrees_24;467.87371826171875;51.68079376220703;stacklesspython2;24;4.3874170780181885
433;stacklesspython3_binarytrees_24;486.67669677734375;53.440460205078125;stacklesspython3;24;4.6824951171875
434;intelpython2_binarytrees_24;419.29833984375;45.802513122558594;intelpython2;24;3.9130091667175293
435;intelpython3_binarytrees_24;557.3451232910156;62.389259338378906;intelpython3;24;5.372709035873413
436;activepython_binarytrees_24;509.9249572753906;55.65171813964844;activepython;24;4.775230884552002
437;cython2_binarytrees_24;473.345947265625;52.71881866455078;cython2;24;4.377084016799927
438;cython_binarytrees_24;537.3730773925781;58.62787628173828;cython;24;4.977814197540283
439;graalpython_binarytrees_24;68.87649536132812;8.333122253417969;graalpython;24;0.7039999961853027
440;ipy_binarytrees_24;10.9912109375;1.1710891723632812;ipy;24;0.22063016891479492
441;jython_binarytrees_24;26.990264892578125;3.161865234375;jython;24;0.23399996757507324
442;micropython_binarytrees_24;32.365753173828125;3.5021514892578125;micropython;24;0.39835095405578613
443;nuitka_binarytrees_24;529.4862060546875;58.47991180419922;nuitka;24;5.0990190505981445
444;numba2_binarytrees_24;717.5619201660156;77.89667510986328;numba2;24;6.3424999713897705
445;numba3_binarytrees_24;593.8929443359375;63.18372344970703;numba3;24;5.437423944473267
446;pypy2_binarytrees_24;534.3376159667969;65.69783782958984;pypy2;24;5.98181414604187
447;pypy3_binarytrees_24;455.36669921875;50.94440460205078;pypy3;24;4.2802629470825195
448;cpython2_binarytrees_24;483.4302062988281;53.39259338378906;cpython2;24;4.476311922073364
449;cpython3_binarytrees_24;456.7471923828125;50.25010681152344;cpython3;24;4.375422954559326
450;stacklesspython2_binarytrees_25;450.23614501953125;49.66429901123047;stacklesspython2;25;4.154826879501343
451;stacklesspython3_binarytrees_25;498.7542419433594;54.66680908203125;stacklesspython3;25;4.737835884094238
452;intelpython2_binarytrees_25;389.3052062988281;42.343589782714844;intelpython2;25;3.661301851272583
453;intelpython3_binarytrees_25;522.4931945800781;57.274688720703125;intelpython3;25;4.947111129760742
454;activepython_binarytrees_25;507.5988464355469;55.559417724609375;activepython;25;4.74811315536499
455;cython2_binarytrees_25;448.0699768066406;49.33088684082031;cython2;25;4.256141901016235
456;cython_binarytrees_25;534.2737426757812;59.84954071044922;cython;25;4.995455980300903
457;graalpython_binarytrees_25;80.97171020507812;9.869354248046875;graalpython;25;0.7539999485015869
458;ipy_binarytrees_25;10.939727783203125;1.1682586669921875;ipy;25;0.21873998641967773
459;jython_binarytrees_25;12.826080322265625;1.41748046875;jython;25;0.23099994659423828
460;micropython_binarytrees_25;31.13177490234375;3.5025558471679688;micropython;25;0.3946719169616699
461;nuitka_binarytrees_25;511.764892578125;56.75584411621094;nuitka;25;4.795478105545044
462;numba2_binarytrees_25;866.6648864746094;92.52117919921875;numba2;25;7.546587944030762
463;numba3_binarytrees_25;676.1183776855469;71.03308868408203;numba3;25;5.980711936950684
464;pypy2_binarytrees_25;464.6363830566406;55.33782196044922;pypy2;25;4.897832870483398
465;pypy3_binarytrees_25;484.94964599609375;54.11524963378906;pypy3;25;4.455986976623535
466;cpython2_binarytrees_25;423.0230407714844;45.71601104736328;cpython2;25;3.896854877471924
467;cpython3_binarytrees_25;457.6016845703125;50.28278350830078;cpython3;25;4.311321973800659
468;stacklesspython2_binarytrees_26;483.4556884765625;53.26959991455078;stacklesspython2;26;4.557308912277222
469;stacklesspython3_binarytrees_26;550.1633911132812;60.709442138671875;stacklesspython3;26;5.2478790283203125
470;intelpython2_binarytrees_26;471.4339294433594;52.29722595214844;intelpython2;26;4.438541889190674
471;intelpython3_binarytrees_26;491.57354736328125;54.26702117919922;intelpython3;26;4.72368597984314
472;activepython_binarytrees_26;517.2284851074219;57.22290802001953;activepython;26;4.919647932052612
473;cython2_binarytrees_26;438.32867431640625;48.52384948730469;cython2;26;4.132622003555298
474;cython_binarytrees_26;483.92486572265625;52.72509002685547;cython;26;4.48074197769165
475;graalpython_binarytrees_26;48.06732177734375;6.073455810546875;graalpython;26;0.432999849319458
476;ipy_binarytrees_26;20.946685791015625;2.2388076782226562;ipy;26;0.24186992645263672
477;jython_binarytrees_26;13.2755126953125;1.4635772705078125;jython;26;0.2389998435974121
478;micropython_binarytrees_26;33.80816650390625;3.4984054565429688;micropython;26;0.4083261489868164
479;nuitka_binarytrees_26;507.5317077636719;56.060691833496094;nuitka;26;4.835186958312988
480;numba2_binarytrees_26;772.9707946777344;82.50390625;numba2;26;6.7511820793151855
481;numba3_binarytrees_26;563.4175109863281;60.88030242919922;numba3;26;5.1990110874176025
482;pypy2_binarytrees_26;521.8045654296875;64.27313232421875;pypy2;26;5.95787787437439
483;pypy3_binarytrees_26;470.7386169433594;52.845741271972656;pypy3;26;4.408941030502319
484;cpython2_binarytrees_26;550.3728942871094;60.92942810058594;cpython2;26;5.1730568408966064
485;cpython3_binarytrees_26;449.9416198730469;48.92009735107422;cpython3;26;4.231695890426636
486;stacklesspython2_binarytrees_27;438.3237609863281;48.23651885986328;stacklesspython2;27;4.111519813537598
487;stacklesspython3_binarytrees_27;491.23529052734375;53.77046203613281;stacklesspython3;27;4.66841197013855
488;intelpython2_binarytrees_27;439.02813720703125;48.10615539550781;intelpython2;27;4.143917083740234
489;intelpython3_binarytrees_27;479.353759765625;52.359718322753906;intelpython3;27;4.507189035415649
490;activepython_binarytrees_27;469.6885681152344;50.984825134277344;activepython;27;4.405349016189575
491;cython2_binarytrees_27;468.2616882324219;51.91064453125;cython2;27;4.332312107086182
492;cython_binarytrees_27;510.5704040527344;56.529273986816406;cython;27;4.769199848175049
493;graalpython_binarytrees_27;80.99252319335938;9.933464050292969;graalpython;27;0.7839999198913574
494;ipy_binarytrees_27;22.99737548828125;2.3351974487304688;ipy;27;0.23353004455566406
495;jython_binarytrees_27;25.368255615234375;2.8345565795898438;jython;27;0.22099995613098145
496;micropython_binarytrees_27;31.920501708984375;3.506744384765625;micropython;27;0.4028499126434326
497;nuitka_binarytrees_27;486.21630859375;53.98193359375;nuitka;27;4.677773952484131
498;numba2_binarytrees_27;777.7457275390625;83.33786010742188;numba2;27;6.849718809127808
499;numba3_binarytrees_27;573.2489929199219;62.95226287841797;numba3;27;5.259377956390381
500;pypy2_binarytrees_27;467.6988525390625;56.294891357421875;pypy2;27;5.036003828048706
501;pypy3_binarytrees_27;435.6238708496094;49.283050537109375;pypy3;27;4.146979093551636
502;cpython2_binarytrees_27;545.2879943847656;60.56907653808594;cpython2;27;5.082468032836914
503;cpython3_binarytrees_27;532.9502868652344;59.086402893066406;cpython3;27;4.985973834991455
504;stacklesspython2_binarytrees_28;461.60369873046875;50.621055603027344;stacklesspython2;28;4.36250901222229
505;stacklesspython3_binarytrees_28;541.9414978027344;59.84303283691406;stacklesspython3;28;5.103472948074341
506;intelpython2_binarytrees_28;507.01690673828125;56.151397705078125;intelpython2;28;4.834323883056641
507;intelpython3_binarytrees_28;560.6040344238281;62.62999725341797;intelpython3;28;5.305068016052246
508;activepython_binarytrees_28;494.9384460449219;54.503990173339844;activepython;28;4.718053102493286
509;cython2_binarytrees_28;514.1292114257812;56.502906799316406;cython2;28;4.8099610805511475
510;cython_binarytrees_28;502.1512756347656;55.01615905761719;cython;28;4.72409200668335
511;graalpython_binarytrees_28;69.27493286132812;8.450759887695312;graalpython;28;0.7170000076293945
512;ipy_binarytrees_28;10.893341064453125;1.1705322265625;ipy;28;0.21986985206604004
513;jython_binarytrees_28;12.878875732421875;1.3645172119140625;jython;28;0.22600007057189941
514;micropython_binarytrees_28;32.213043212890625;3.4966812133789062;micropython;28;0.3966491222381592
515;nuitka_binarytrees_28;521.2424011230469;56.51170349121094;nuitka;28;4.746326923370361
516;numba2_binarytrees_28;733.1206970214844;78.0321044921875;numba2;28;6.476690053939819
517;numba3_binarytrees_28;640.9322509765625;69.88499450683594;numba3;28;5.858882904052734
518;pypy2_binarytrees_28;468.6219787597656;57.00996398925781;pypy2;28;5.081092119216919
519;pypy3_binarytrees_28;452.3034362792969;51.269622802734375;pypy3;28;4.2052600383758545
520;cpython2_binarytrees_28;498.7077331542969;54.563079833984375;cpython2;28;4.550539970397949
521;cpython3_binarytrees_28;490.81060791015625;54.172943115234375;cpython3;28;4.646361827850342
522;stacklesspython2_binarytrees_29;491.416015625;54.26054382324219;stacklesspython2;29;4.619489908218384
523;stacklesspython3_binarytrees_29;504.4327697753906;56.626121520996094;stacklesspython3;29;4.641668081283569
524;intelpython2_binarytrees_29;448.0840759277344;49.58111572265625;intelpython2;29;4.283275127410889
525;intelpython3_binarytrees_29;485.40576171875;53.27827453613281;intelpython3;29;4.618294954299927
526;activepython_binarytrees_29;480.31951904296875;52.33233642578125;activepython;29;4.432001113891602
527;cython2_binarytrees_29;440.5936584472656;48.430084228515625;cython2;29;4.068691968917847
528;cython_binarytrees_29;498.7829895019531;55.08833312988281;cython;29;4.730368137359619
529;graalpython_binarytrees_29;68.81246948242188;8.383644104003906;graalpython;29;0.7560000419616699
530;ipy_binarytrees_29;11.000518798828125;1.17108154296875;ipy;29;0.21782994270324707
531;jython_binarytrees_29;24.48602294921875;2.6217575073242188;jython;29;0.23199987411499023
532;micropython_binarytrees_29;30.840362548828125;3.4958572387695312;micropython;29;0.3969109058380127
533;nuitka_binarytrees_29;488.4776306152344;53.958335876464844;nuitka;29;4.627103090286255
534;numba2_binarytrees_29;771.3341979980469;83.5892562866211;numba2;29;6.886883974075317
535;numba3_binarytrees_29;620.046875;68.24288177490234;numba3;29;5.842736005783081
536;pypy2_binarytrees_29;508.608154296875;60.75340270996094;pypy2;29;5.386897087097168
537;pypy3_binarytrees_29;473.76739501953125;53.14356994628906;pypy3;29;4.353164911270142
538;cpython2_binarytrees_29;492.1877746582031;54.83055877685547;cpython2;29;4.569366931915283
539;cpython3_binarytrees_29;470.8016357421875;51.073326110839844;cpython3;29;4.436254978179932
